date,spy_open,previous_close,gap_pct,first_1m_return,net_movement,opening_range_high,opening_range_low,opening_range_width,breakout_direction,volatility,volume,rvol_10d,vix_at_open,entry_price,outcome_label,label,max_gain_reached,max_drawdown_reached
2025-01-16,594.175,592.81,0.2303,-0.085,-0.085,594.3,593.36,0.94,DOWN,0.48,1390927,0.8694,16.09,593.67,FAIL_FAKEOUT,PASS,0.0994,-0.3958
2025-01-17,596.96,591.64,0.8992,-0.0553,-0.1097,597.3,596.06,1.24,DOWN,0.552,2646778,1.6763,15.88,596.305,PASS,PASS,0.2071,-0.1166
2025-01-21,600.67,597.51,0.5289,0.0017,0.0267,601.13,600.38,0.75,UP,0.358,1379963,0.8328,15.82,600.8301,FAIL_FAKEOUT,PASS,0.1065,-0.3595
2025-01-22,605.92,603.17,0.4559,-0.066,-0.0199,606.0798,605.36,0.7198,DOWN,0.4024,1692481,1.0433,15.14,605.7995,PASS,PASS,0.2048,-0.0577
2025-01-23,605.8,606.375,-0.0948,-0.0173,0.0165,605.92,605.52,0.4,UP,0.223,852423,0.5245,15.07,605.9,PASS,PASS,0.066,-0.0462
2025-01-24,609.81,609.42,0.064,0.0213,0.0066,610.14,609.65,0.49,UP,0.2169,833605,0.5105,14.92,609.85,PASS,PASS,0.1525,-0.0984
2025-01-27,594.81,607.82,-2.1404,0.2833,0.4321,597.88,594.64,3.24,UP,0.9319,4161135,2.5877,20.61,597.38,TAKE,TAKE,0.3063,-0.1189
2025-01-28,600.62,599.33,0.2152,-0.0383,-0.1715,600.78,599.3862,1.3938,DOWN,0.6388,1688592,0.9069,17.61,599.59,FAIL_FAKEOUT,PASS,0.5337,-0.3903
2025-01-29,603.72,604.19,-0.0778,-0.0232,-0.0779,603.99,603.07,0.92,DOWN,0.392,714102,0.3845,16.67,603.25,PASS,PASS,0.1459,-0.1334
2025-01-30,603.96,600.94,0.5025,0.0116,-0.0397,604.3,603.6913,0.6087,DOWN,0.3137,868033,0.4859,15.75,603.72,TAKE,TAKE,0.3743,-0.2451
2025-01-31,607.5,605.32,0.3601,0.0091,-0.0181,607.88,607.18,0.7,DOWN,0.386,1439146,0.8868,15.24,607.39,PASS,PASS,0.2947,-0.0543
2025-02-03,592.67,602.05,-1.558,0.0388,0.14,594.12,591.905,2.215,UP,0.747,3099513,1.9043,19.29,593.5,FAIL_FAKEOUT,PASS,0.5223,-0.5072
2025-02-04,597.83,597.57,0.0435,-0.0268,0.0251,598.1799,597.28,0.8999,UP,0.4187,1115784,0.667,18.02,597.98,TAKE,TAKE,0.5284,-0.0259
2025-02-05,600.64,601.8,-0.1928,-0.0083,-0.0366,600.72,600.2,0.52,DOWN,0.258,787660,0.4784,16.85,600.42,FAIL_FAKEOUT,PASS,0.1133,-0.3065
2025-02-06,605.99,604.15,0.3046,-0.0809,-0.0644,606.05,605.39,0.66,DOWN,0.2784,1434624,0.922,15.69,605.6,PASS,PASS,0.0826,-0.1288
2025-02-07,606.89,605.63,0.208,0.0066,0.0503,607.47,606.56,0.91,UP,0.2931,1359752,0.8424,14.95,607.195,FAIL_FAKEOUT,PASS,0.154,-0.5641
2025-02-10,604.03,601.14,0.4808,-0.0646,-0.0935,604.1,603.3901,0.7099,DOWN,0.3688,1113137,0.6678,16.2,603.465,PASS,PASS,0.2444,-0.1201
2025-02-11,602.55,604.53,-0.3275,0.0664,0.1212,603.41,602.43,0.98,UP,0.33,838788,0.6158,16.08,603.28,PASS,PASS,0.1624,-0.0961
2025-02-12,599.2,605.15,-0.9832,-0.0651,0.0734,599.7,598.51,1.19,UP,0.4977,3853835,3.0178,16.87,599.64,TAKE,TAKE,0.4536,-0.055
2025-02-13,604.48,603.49,0.164,0.0165,0.0124,605.0543,604.22,0.8343,UP,0.3769,807409,0.5075,15.68,604.555,FAIL_FAKEOUT,PASS,0.3085,-0.2241
2025-02-14,609.94,609.43,0.0837,0.0508,0.0279,610.37,609.81,0.56,UP,0.31,789829,0.4983,15.01,610.11,PASS,PASS,0.1442,-0.0574
2025-02-18,610.88,609.49,0.2281,-0.0012,-0.0361,611.0,610.38,0.62,DOWN,0.345,959947,0.6315,15.74,610.6597,FAIL_FAKEOUT,PASS,0.0312,-0.2177
2025-02-19,610.08,611.29,-0.1979,-0.0197,0.0127,610.1987,609.75,0.4487,UP,0.2411,725113,0.5552,15.9,610.1574,PASS,PASS,0.0348,-0.0979
2025-02-20,611.54,612.4,-0.1404,0.0016,-0.0458,611.684,611.15,0.534,DOWN,0.2248,688261,0.5432,15.54,611.26,FAIL_FAKEOUT,PASS,0.0278,-0.6936
2025-02-21,610.16,610.22,-0.0098,-0.0764,-0.0861,610.3,609.5337,0.7663,DOWN,0.3315,765301,0.6088,15.58,609.6345,FAIL_FAKEOUT,PASS,0.0436,-0.5109
2025-02-24,602.02,600.25,0.2949,0.0199,0.0208,603.03,601.77,1.26,UP,0.475,1371677,1.1525,17.77,602.145,FAIL_FAKEOUT,PASS,0.0091,-0.9391
2025-02-25,597.15,597.25,-0.0167,0.0033,0.0594,597.87,596.4899,1.3801,UP,0.576,1203041,1.0098,19.36,597.505,FAIL_FAKEOUT,PASS,0.0644,-1.1439
2025-02-26,595.93,594.6,0.2237,-0.1309,-0.1149,596.12,595.1,1.02,DOWN,0.526,1603440,1.3358,19.25,595.245,TAKE,TAKE,0.6779,-0.0244
2025-02-27,596.85,594.87,0.3328,0.0536,0.0402,597.28,596.6,0.68,UP,0.5234,1138518,0.8917,18.09,597.09,FAIL_FAKEOUT,PASS,0.1558,-1.1003
2025-02-28,585.56,584.93,0.1077,-0.0786,-0.3672,585.58,583.27,2.31,DOWN,0.732,2624996,2.6113,21.3,583.41,TAKE,TAKE,0.8639,-0.0034
2025-03-03,596.18,593.93,0.3788,-0.0518,0.1174,597.34,595.62,1.72,UP,0.6032,1676440,1.0,19.61,596.88,FAIL_FAKEOUT,PASS,0.0259,-1.0337
2025-03-04,579.71,584.36,-0.7957,-0.0466,-0.1984,579.82,578.01,1.81,DOWN,0.794,2961426,1.7665,24.31,578.5599,FAIL_FAKEOUT,PASS,0.2852,-1.0906
2025-03-05,576.69,577.51,-0.142,0.1058,0.1526,577.6,576.26,1.34,UP,0.7686,1627788,0.702,23.97,577.57,FAIL_FAKEOUT,PASS,0.3584,-0.445
2025-03-06,575.48,583.05,-1.2983,0.0035,-0.066,575.75,574.5701,1.1799,DOWN,0.656,1436599,0.6878,23.78,575.1,FAIL_FAKEOUT,PASS,0.6277,-0.2869
2025-03-07,570.9,573.12,-0.3874,0.1366,0.3316,573.0,570.8,2.2,UP,0.8595,1447311,0.7516,24.84,572.7929,FAIL_FAKEOUT,PASS,0.5718,-0.2624
2025-03-10,567.59,575.59,-1.3899,0.118,-0.0775,568.79,566.36,2.43,DOWN,0.992,1919862,1.0492,26.35,567.15,TAKE,TAKE,0.4214,-0.3486
2025-03-11,559.4,560.41,-0.1802,0.0626,-0.0769,560.23,558.53,1.7,DOWN,0.782,1636258,0.8869,28.29,558.97,TAKE,TAKE,0.5635,-0.5939
2025-03-12,562.17,556.85,0.9554,-0.0267,0.0462,563.11,561.41,1.7,UP,0.737,3942142,2.1719,25.36,562.43,FAIL_FAKEOUT,PASS,0.1013,-0.7912
2025-03-13,558.49,558.62,-0.0233,-0.1468,-0.0304,558.56,557.27,1.29,DOWN,0.8649,873533,0.4198,24.37,558.32,FAIL_FAKEOUT,PASS,0.1406,-0.6932
2025-03-14,556.11,551.9,0.7628,0.0288,0.096,556.895,555.8,1.095,UP,0.584,1974145,1.014,23.93,556.6436,TAKE,TAKE,0.5473,-0.2054
2025-03-17,562.79,562.28,0.0907,-0.0711,0.2896,564.42,562.35,2.07,UP,0.594,1557515,0.7989,21.99,564.42,TAKE,TAKE,0.3437,-0.0744
2025-03-18,564.8,566.82,-0.3564,-0.1115,-0.1328,565.02,563.95,1.07,DOWN,0.514,1177354,0.6076,21.47,564.05,FAIL_FAKEOUT,PASS,0.0018,-0.6914
2025-03-19,562.83,561.6,0.219,0.0,-0.0391,563.235,562.3101,0.9249,DOWN,0.596,809418,0.4601,21.46,562.61,TAKE,TAKE,0.4923,-0.1742
2025-03-20,563.33,567.35,-0.7086,-0.071,0.1899,564.7,562.6012,2.0988,UP,0.6588,1278347,0.7621,20.96,564.4,TAKE,TAKE,1.0011,-0.0372
2025-03-21,559.28,565.87,-1.1646,0.1073,0.0554,560.135,558.69,1.445,UP,0.8232,2932518,1.7649,20.7,559.59,FAIL_FAKEOUT,PASS,0.1447,-0.2788
2025-03-24,570.8,564.25,1.1608,-0.1005,0.014,571.0,570.2,0.8,UP,0.403,1785989,0.9867,19.05,570.88,TAKE,TAKE,0.4309,-0.0088
2025-03-25,575.3,574.28,0.1776,0.0382,-0.0226,575.655,575.17,0.485,DOWN,0.297,949519,0.5285,17.14,575.17,FAIL_FAKEOUT,PASS,0.12,-0.2138
2025-03-26,575.19,575.6,-0.0712,0.0322,-0.0313,575.62,574.74,0.88,DOWN,0.348,818960,0.4739,17.18,575.01,FAIL_FAKEOUT,PASS,0.2296,-0.4389
2025-03-27,567.18,568.74,-0.2743,0.0248,-0.1587,567.52,565.93,1.59,DOWN,0.6013,1110496,0.7844,18.69,566.28,FAIL_FAKEOUT,PASS,0.5933,-0.2366
2025-03-28,565.53,567.41,-0.3313,-0.0141,-0.0867,565.76,564.37,1.39,DOWN,0.586,1161195,0.8067,19.25,565.0399,FAIL_FAKEOUT,PASS,0.2173,-0.9822
2025-03-31,549.83,555.5,-1.0207,0.0531,-0.2073,550.63,548.33,2.3,DOWN,0.62,2093477,1.5414,24.09,548.69,FAIL_FAKEOUT,PASS,0.5285,-0.3317
2025-04-01,557.45,557.96,-0.0914,-0.1238,-0.1094,557.72,556.3901,1.3299,DOWN,0.6937,1172618,0.8306,22.68,556.84,TAKE,TAKE,0.3125,-0.5675
2025-04-02,555.05,561.0,-1.0606,0.0018,0.3405,557.0,554.81,2.19,UP,0.666,1448785,1.0266,23.24,556.94,TAKE,TAKE,0.7218,-0.0503
2025-04-03,545.11,564.47,-3.4298,0.2931,0.4403,547.97,544.89,3.08,UP,1.094,4623048,3.1339,26.38,547.51,FAIL_FAKEOUT,PASS,0.0631,-1.0849
2025-04-04,523.67,537.52,-2.5766,0.2081,0.0306,525.87,522.33,3.54,UP,1.49,4528183,2.5022,36.89,523.83,FAIL_FAKEOUT,PASS,0.126,-1.4719
2025-04-07,489.19,505.6,-3.2456,-0.1901,-0.325,489.3,486.38,2.92,DOWN,1.6778,5952768,3.0229,50.35,487.6,FAIL_FAKEOUT,PASS,7.2949,-1.1895
2025-04-08,521.86,505.1,3.3182,0.0077,-0.2644,522.17,520.0,2.17,DOWN,1.383,4278485,1.7932,38.48,520.48,FAIL_FAKEOUT,PASS,0.8646,-0.5168
2025-04-09,493.44,496.53,-0.6223,0.1946,0.381,496.92,493.43,3.49,UP,1.798,3465449,1.2746,50.39,495.32,FAIL_FAKEOUT,PASS,1.6858,-0.2443
2025-04-10,532.17,544.3,-2.2286,0.156,-0.0301,533.495,531.14,2.355,DOWN,1.6261,3086460,1.0345,36.13,532.01,FAIL_FAKEOUT,PASS,0.2481,-1.0658
2025-04-11,523.01,524.55,-0.2936,0.2122,-0.0631,524.91,521.1,3.81,DOWN,1.654,2050567,0.6446,43.6,522.68,FAIL_FAKEOUT,PASS,1.1785,-0.4993
2025-04-14,544.05,534.34,1.8172,-0.0937,-0.2628,544.28,541.97,2.31,DOWN,1.23,2642732,0.8082,32.04,542.62,FAIL_FAKEOUT,PASS,0.1603,-0.6284
2025-04-15,539.675,539.42,0.0473,0.0102,0.1093,540.84,539.249,1.591,UP,0.9482,1395172,0.4196,29.91,540.265,TAKE,TAKE,0.5488,-0.3933
2025-04-16,531.68,537.82,-1.1416,0.1072,0.2257,533.31,531.57,1.74,UP,0.968,1895095,0.5662,31.6,532.88,FAIL_FAKEOUT,PASS,0.1839,-0.6061
2025-04-17,527.64,525.57,0.3939,0.127,-0.1004,528.49,526.53,1.96,DOWN,0.928,1431959,0.4222,30.96,527.11,TAKE,TAKE,0.4174,-0.4477
2025-04-21,521.16,526.53,-1.0199,0.0748,-0.1075,521.7,520.08,1.62,DOWN,0.61,1009980,0.3287,31.97,520.6,FAIL_FAKEOUT,PASS,0.0154,-1.0392
2025-04-22,520.14,513.98,1.1985,-0.1625,-0.1365,520.3,519.1925,1.1075,DOWN,0.6795,1398241,0.5139,31.79,519.43,TAKE,TAKE,0.772,-0.0443
2025-04-23,540.43,528.01,2.3522,-0.037,0.1295,541.54,539.97,1.57,UP,0.698,2401684,1.0602,27.75,541.13,FAIL_FAKEOUT,PASS,0.7946,-0.2994
2025-04-24,536.715,535.29,0.2662,-0.0755,-0.0829,536.96,535.8074,1.1526,DOWN,0.7323,1162507,0.5595,27.81,536.2701,TAKE,TAKE,1.1412,-0.1529
2025-04-25,546.65,546.71,-0.011,0.075,0.0457,547.49,545.65,1.84,UP,0.842,1227435,0.6644,26.59,546.9,FAIL_FAKEOUT,PASS,0.222,-0.5504
2025-04-28,551.39,550.59,0.1453,0.136,-0.0163,552.55,551.16,1.39,DOWN,0.619,1417532,0.8531,24.98,551.3,TAKE,TAKE,0.4081,-0.2975
2025-04-29,548.91,550.7,-0.325,0.0528,0.1403,549.8,548.55,1.25,UP,0.573,866796,0.5423,25.7,549.68,TAKE,TAKE,0.5676,-0.1346
2025-04-30,547.57,554.4,-1.232,-0.3182,-0.2055,547.58,545.5,2.08,DOWN,0.9298,1805579,1.271,26.84,546.445,FAIL_FAKEOUT,PASS,0.065,-0.9013
2025-05-01,560.37,554.94,0.9785,-0.0089,-0.1963,561.0,559.14,1.86,DOWN,0.894,1927155,1.3185,24.0,559.27,TAKE,TAKE,0.5257,-0.1109
2025-05-02,564.73,559.19,0.9907,0.0018,0.0248,565.48,564.275,1.205,UP,0.548,1758571,1.2005,22.81,564.87,FAIL_FAKEOUT,PASS,0.2567,-0.4408
2025-05-05,562.57,566.79,-0.7445,0.0178,0.064,563.05,562.08,0.97,UP,0.562,1410430,0.9418,24.12,562.93,FAIL_FAKEOUT,PASS,0.2414,-0.2185
2025-05-06,557.93,563.3994,-0.9708,0.0466,0.233,559.23,557.55,1.68,UP,0.509,1378237,0.8964,24.77,559.23,FAIL_FAKEOUT,PASS,0.2986,-0.4059
2025-05-07,560.15,558.77,0.247,-0.0839,0.0179,560.82,559.5899,1.2301,UP,0.703,942838,0.614,24.75,560.25,TAKE,TAKE,0.3052,-0.1303
2025-05-08,565.24,562.1904,0.5424,0.0531,-0.0849,565.64,564.595,1.045,DOWN,0.51,1093408,0.7868,22.81,564.76,FAIL_FAKEOUT,PASS,0.0702,-0.4355
2025-05-09,566.48,565.54,0.1662,0.0918,0.1359,567.28,566.41,0.87,UP,0.428,805766,0.5827,22.19,567.25,FAIL_FAKEOUT,PASS,0.0441,-0.6029
2025-05-12,581.47,564.28,3.0464,-0.1728,-0.3852,581.73,579.22,2.51,DOWN,0.7662,2725698,2.0331,19.47,579.23,FAIL_FAKEOUT,PASS,0.2193,-0.309
2025-05-13,583.41,583.25,0.0274,-0.0823,0.012,583.59,582.84,0.75,UP,0.4721,1563134,1.0623,17.87,583.48,TAKE,TAKE,0.7575,-0.0189
2025-05-14,587.81,586.5,0.2234,0.087,0.1667,588.8,587.81,0.99,UP,0.434,1406994,0.913,18.2,588.79,FAIL_FAKEOUT,PASS,0.0323,-0.4076
2025-05-15,585.56,587.22,-0.2827,0.0171,0.1384,586.4699,585.52,0.9499,UP,0.3998,1481339,0.9868,18.76,586.3707,FAIL_FAKEOUT,PASS,0.1295,-0.2172
2025-05-16,591.25,590.48,0.1304,-0.0896,-0.1353,591.42,590.3,1.12,DOWN,0.445,1615927,1.1094,17.59,590.4499,PASS,PASS,0.1999,-0.0745
2025-05-19,588.1,594.04,-0.9999,0.153,0.1887,589.55,588.1,1.45,UP,0.608,2455333,1.7023,19.16,589.21,TAKE,TAKE,0.6941,-0.0527
2025-05-20,593.09,594.48,-0.2338,0.086,0.0405,593.6,592.92,0.68,UP,0.361,1249807,0.808,18.09,593.33,FAIL_FAKEOUT,PASS,0.0506,-0.2174
2025-05-21,588.44,592.45,-0.6769,0.1257,0.1444,589.6987,588.42,1.2787,UP,0.4878,1886351,1.2297,18.85,589.29,TAKE,TAKE,0.3631,-0.0509
2025-05-22,582.66,583.02,-0.0617,0.024,-0.1579,583.52,581.67,1.85,DOWN,0.626,1812973,1.1134,21.1,581.74,TAKE,TAKE,0.5896,-0.0576
2025-05-23,575.98,583.22,-1.2414,0.0608,0.2222,577.57,575.6,1.97,UP,0.804,3178058,1.8691,24.34,577.26,FAIL_FAKEOUT,PASS,0.2789,-0.2061
2025-05-27,586.07,578.99,1.2228,0.0324,-0.1689,586.37,584.8,1.57,DOWN,0.59,2366576,1.2214,20.63,585.0801,TAKE,TAKE,0.5418,-0.1214
2025-05-28,591.56,590.85,0.1202,0.0287,0.0761,592.0395,591.3,0.7395,UP,0.3799,1510001,0.794,19.04,592.0099,FAIL_FAKEOUT,PASS,0.1282,-0.348
2025-05-29,593.06,586.95,1.041,-0.1062,-0.177,593.2,591.34,1.86,DOWN,0.6045,2093080,1.1037,18.99,592.01,FAIL_FAKEOUT,PASS,0.0372,-0.5929
2025-05-30,588.93,589.73,-0.1357,-0.1384,-0.1307,589.11,587.66,1.45,DOWN,0.677,1451102,0.7385,19.64,588.16,FAIL_FAKEOUT,PASS,0.289,-0.2992
2025-06-02,587.76,590.39,-0.4455,0.1259,0.2739,589.55,587.72,1.83,UP,0.534,1866581,0.9514,19.24,589.37,FAIL_FAKEOUT,PASS,0.0628,-0.7313
2025-06-03,592.34,592.85,-0.086,0.1216,0.027,593.25,592.0999,1.1501,UP,0.5667,1393156,0.7011,18.26,592.4999,PASS,PASS,0.2363,-0.1097
2025-06-04,596.96,595.89,0.1796,0.0235,0.0997,597.605,596.79,0.815,UP,0.251,1670636,0.8883,17.55,597.555,FAIL_FAKEOUT,PASS,0.0661,-0.3456
2025-06-05,597.63,595.83,0.3021,0.0117,-0.1774,597.905,596.05,1.855,DOWN,0.719,1829078,0.9512,17.45,596.57,FAIL_FAKEOUT,PASS,0.0117,-0.4459
2025-06-06,598.66,593.56,0.8592,-0.0251,0.0668,599.1773,598.06,1.1173,UP,0.4385,2472931,1.2899,17.13,599.06,PASS,PASS,0.2955,-0.0351
2025-06-09,599.72,598.95,0.1286,-0.0017,-0.1811,599.99,598.6,1.39,DOWN,0.422,1266370,0.6386,17.47,598.6338,PASS,PASS,0.2232,-0.024
2025-06-10,600.22,599.4399,0.1301,0.0716,0.0258,600.96,600.22,0.74,UP,0.444,1200317,0.6698,17.11,600.375,PASS,PASS,0.1507,-0.0358
2025-06-11,604.19,602.69,0.2489,-0.0695,-0.1804,604.25,602.88,1.37,DOWN,0.485,1750366,1.0448,16.55,603.1,PASS,PASS,0.296,-0.1409
2025-06-12,600.01,601.08,-0.178,0.0617,-0.0433,600.67,599.64,1.03,DOWN,0.486,1290869,0.7596,18.04,599.75,TAKE,TAKE,0.4819,-0.0383
2025-06-13,598.5,603.52,-0.8318,0.137,0.2172,600.37,598.16,2.21,UP,0.742,2686947,1.6595,19.77,599.8,FAIL_FAKEOUT,PASS,0.0684,-0.5285
2025-06-16,600.4,597.2,0.5358,0.0933,0.1882,601.55,600.22,1.33,UP,0.394,2256606,1.2949,19.56,601.53,TAKE,TAKE,0.4439,-0.0723
2025-06-17,600.21,602.9,-0.4462,0.05,0.0367,600.88,599.95,0.93,UP,0.457,1629876,0.9148,19.93,600.43,FAIL_FAKEOUT,PASS,0.2015,-0.2082
2025-06-18,598.44,597.92,0.087,-0.0802,-0.1545,598.45,597.36,1.09,DOWN,0.419,1570571,0.8699,20.9,597.5152,TAKE,TAKE,0.5899,-0.0034
2025-06-20,598.38,598.07,0.0518,0.005,-0.0117,598.62,597.65,0.97,DOWN,0.616,2005227,1.1169,19.33,598.31,FAIL_FAKEOUT,PASS,0.1922,-0.5012
2025-06-23,595.04,595.2301,-0.0319,-0.1193,-0.1714,595.08,593.6,1.48,DOWN,0.6362,2176636,1.2006,20.91,594.02,TAKE,TAKE,0.7188,-0.0236
2025-06-24,604.33,599.72,0.7687,-0.0331,0.0099,604.78,603.94,0.84,UP,0.389,1851512,1.0382,18.14,604.39,PASS,PASS,0.1754,-0.1621
2025-06-25,607.91,606.73,0.1945,0.0387,0.0395,608.3536,607.75,0.6036,UP,0.3767,1861245,1.0105,17.08,608.15,PASS,PASS,0.0756,-0.1381
2025-06-26,608.99,606.85,0.3526,0.0181,0.0362,609.33,608.77,0.56,UP,0.368,1572037,0.8239,16.6,609.2106,PASS,PASS,0.1608,-0.138
2025-06-27,612.88,611.4996,0.2257,0.062,0.0326,613.33,612.7,0.63,UP,0.336,1487329,0.7869,16.3,613.08,TAKE,TAKE,0.3947,-0.013
2025-06-30,617.38,614.4,0.485,-0.0259,-0.1166,617.49,616.4593,1.0307,DOWN,0.3541,2206145,1.1552,17.07,616.66,PASS,PASS,0.0405,-0.1184
2025-07-01,616.36,617.93,-0.2541,0.0373,0.0373,616.9,616.255,0.645,UP,0.2978,1446580,0.777,17.12,616.59,PASS,PASS,0.2392,-0.0341
2025-07-02,617.24,617.29,-0.0081,0.0097,-0.0834,617.49,616.6602,0.8298,DOWN,0.416,1390376,0.7808,17.28,616.725,TAKE,TAKE,0.3397,-0.0186
2025-07-03,622.45,620.24,0.3563,0.0739,0.143,623.48,622.43,1.05,UP,0.318,1848297,1.0521,16.17,623.3401,PASS,PASS,0.2839,-0.0361
2025-07-07,623.36,625.34,-0.3166,0.0818,-0.0214,623.988,622.88,1.108,DOWN,0.4566,1772592,0.9933,17.64,623.2264,PASS,PASS,0.1289,-0.1117
2025-07-08,621.35,620.29,0.1709,-0.0435,-0.1191,621.47,620.61,0.86,DOWN,0.3148,1244641,0.7067,17.1,620.61,PASS,PASS,0.17,-0.156
2025-07-09,622.77,620.36,0.3885,0.0225,0.1204,623.6,622.65,0.95,UP,0.276,1557564,0.9337,15.96,623.52,PASS,PASS,0.1925,-0.1083
2025-07-10,624.2,624.07,0.0208,0.0096,-0.0593,624.4181,623.67,0.7481,DOWN,0.2376,1345256,0.8209,15.89,623.83,PASS,PASS,0.0689,-0.1314
2025-07-11,622.74,625.74,-0.4794,0.0739,-0.0177,623.52,622.42,1.1,DOWN,0.416,1864806,1.175,16.6,622.63,PASS,PASS,0.2618,-0.1767
2025-07-14,623.16,623.52,-0.0577,-0.0337,-0.061,623.35,622.69,0.66,DOWN,0.3861,1493916,0.9242,17.21,622.78,PASS,PASS,0.1493,-0.1574
2025-07-15,627.52,624.57,0.4723,0.0351,-0.0974,627.86,626.86,1.0,DOWN,0.3848,1829497,1.1314,16.6,626.9091,FAIL_FAKEOUT,PASS,0.04,-0.2631
2025-07-16,623.74,622.15,0.2556,-0.0128,-0.0337,624.12,622.91,1.21,DOWN,0.657,1817183,1.1506,16.72,623.53,FAIL_FAKEOUT,PASS,0.0674,-0.2967
2025-07-17,624.4,624.03,0.0593,0.0064,0.04,624.88,624.18,0.7,UP,0.3556,1517855,0.939,17.24,624.6499,PASS,PASS,0.253,-0.0368
2025-07-18,629.3,627.76,0.2453,-0.0842,-0.0648,629.47,628.69,0.78,DOWN,0.408,1730643,1.0623,16.44,628.892,FAIL_FAKEOUT,PASS,0.0728,-0.2627
2025-07-21,628.77,627.59,0.188,0.0239,0.0525,629.2,628.67,0.53,UP,0.221,1329111,0.8218,16.83,629.1,TAKE,TAKE,0.3545,-0.0127
2025-07-22,629.1,628.88,0.035,-0.089,-0.1097,629.12,628.23,0.89,DOWN,0.299,1744985,1.1093,16.85,628.41,FAIL_FAKEOUT,PASS,0.1241,-0.3533
2025-07-23,631.55,628.78,0.4405,-0.0903,-0.0697,631.75,630.47,1.28,DOWN,0.469,1732411,1.0674,16.17,631.11,FAIL_FAKEOUT,PASS,0.0563,-0.2187
2025-07-24,634.6,633.59,0.1594,0.0268,0.003,634.91,634.1293,0.7807,UP,0.3961,1690984,1.0307,15.04,634.6188,PASS,PASS,0.1215,-0.0991
2025-07-25,635.09,634.34,0.1182,0.0142,0.0252,635.31,634.84,0.47,UP,0.2838,1122238,0.6699,15.28,635.25,PASS,PASS,0.0567,-0.0598
2025-07-28,637.48,636.9,0.0911,0.0298,0.0133,637.84,637.315,0.525,UP,0.32,2059794,1.2867,15.27,637.565,PASS,PASS,0.0745,-0.0761
2025-07-29,638.35,637.1,0.1962,0.0345,-0.0157,638.67,638.01,0.66,DOWN,0.255,1374437,0.8292,14.77,638.25,PASS,PASS,0.0533,-0.1582
2025-07-30,635.92,635.19,0.1149,-0.0739,-0.0204,636.03,635.29,0.74,DOWN,0.417,1581763,0.9813,15.9,635.79,PASS,PASS,0.1376,-0.0755
2025-07-31,639.455,634.55,0.773,-0.1204,-0.0477,639.75,638.4,1.35,DOWN,0.5177,3314735,2.0868,15.29,639.15,FAIL_FAKEOUT,PASS,0.1095,-0.2284
2025-08-01,626.3,632.16,-0.927,-0.1589,-0.3169,626.34,624.12,2.22,DOWN,0.738,3430005,1.9399,18.91,624.315,FAIL_FAKEOUT,PASS,0.044,-0.7472
2025-08-04,625.67,621.82,0.6192,0.0815,0.195,626.9,625.58,1.32,UP,0.4281,2229439,1.1504,18.67,626.89,TAKE,TAKE,0.4211,-0.016
2025-08-05,631.79,630.95,0.1331,-0.0886,-0.0791,632.09,631.22,0.87,DOWN,0.415,1375120,0.678,17.58,631.29,FAIL_FAKEOUT,PASS,0.2083,-0.3327
2025-08-06,629.05,627.88,0.1863,-0.0652,0.0556,629.41,628.425,0.985,UP,0.503,1535224,0.771,17.74,629.4,FAIL_FAKEOUT,PASS,0.1922,-0.2018
2025-08-07,636.24,632.48,0.5945,-0.0676,0.0739,636.93,635.7,1.23,UP,0.486,2094336,1.0624,16.22,636.71,FAIL_FAKEOUT,PASS,0.0424,-0.5638
2025-08-08,634.06,632.74,0.2086,0.0662,0.0063,634.565,633.74,0.825,UP,0.344,1765873,0.8778,16.09,634.1,TAKE,TAKE,0.4226,-0.0237
2025-08-11,637.46,637.34,0.0188,-0.0212,-0.0612,637.6,636.88,0.72,DOWN,0.2998,1526906,0.7355,15.92,637.07,PASS,PASS,0.1413,-0.0283
2025-08-12,638.29,635.77,0.3964,0.0125,0.1708,639.425,637.93,1.495,UP,0.565,1733490,0.857,15.29,639.38,FAIL_FAKEOUT,PASS,0.0774,-0.4051
2025-08-13,644.91,642.55,0.3673,-0.0597,0.0388,645.31,644.49,0.82,UP,0.341,2020813,0.9816,14.37,645.16,PASS,PASS,0.1597,-0.1814
2025-08-14,642.79,644.98,-0.3395,-0.0342,0.0498,643.115,642.34,0.775,UP,0.473,1898073,0.9027,15.13,643.11,PASS,PASS,0.234,-0.042
2025-08-15,645.99,644.66,0.2063,-0.1053,-0.1262,646.09,645.1601,0.9299,DOWN,0.425,1734963,0.8848,14.64,645.175,FAIL_FAKEOUT,PASS,0.0651,-0.3046
2025-08-18,642.86,643.14,-0.0435,0.0568,0.084,643.445,642.795,0.65,UP,0.342,1230398,0.6868,15.43,643.3999,PASS,PASS,0.0832,-0.1352
2025-08-19,643.12,643.24,-0.0187,-0.0202,-0.1493,643.2596,641.9899,1.2697,DOWN,0.3779,1818814,1.0753,14.96,642.16,TAKE,TAKE,0.3029,-0.0202
2025-08-20,639.4,639.96,-0.0875,-0.0626,-0.0993,639.66,638.395,1.265,DOWN,0.4503,2229749,1.2845,15.78,638.765,FAIL_FAKEOUT,PASS,0.0477,-0.7976
2025-08-21,636.28,638.05,-0.2774,-0.1572,-0.0602,636.51,635.25,1.26,DOWN,0.7379,1826418,1.0117,16.57,635.8972,FAIL_FAKEOUT,PASS,0.326,-0.2496
